WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-04-22,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,18560.0,Political violence,3185.0,32.831,36.1112
2023-04-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,23800.0,Political violence,3185.0,32.831,36.1112
2023-05-13,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,15991.0,Political violence,3185.0,32.831,36.1112
2023-05-20,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,20273.0,Political violence,3185.0,32.831,36.1112
2023-06-03,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,1029.0,Political violence,3185.0,32.831,36.1112
2023-06-10,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7192.0,Political violence,3185.0,32.831,36.1112
2023-07-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,25046.0,Political violence,3185.0,32.831,36.1112
2023-07-15,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,3032.0,Political violence,3185.0,32.831,36.1112
2023-07-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,4,0,46030.0,Political violence,3185.0,32.831,36.1112
2023-08-12,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,5256.0,Political violence,3185.0,32.831,36.1112
2023-08-19,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,16151.0,Political violence,3185.0,32.831,36.1112
2023-08-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,29910.0,Political violence,3185.0,32.831,36.1112
2023-09-02,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,36760.0,Political violence,3185.0,32.831,36.1112
2023-09-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,16558.0,Political violence,3185.0,32.831,36.1112
2023-11-18,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,16693.0,Political violence,3185.0,32.831,36.1112
2023-12-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,11910.0,Political violence,3185.0,32.831,36.1112
2024-01-06,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,22303.0,Political violence,3185.0,32.831,36.1112
2024-02-17,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,22441.0,Political violence,3185.0,32.831,36.1112
2024-02-24,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,7855.0,Political violence,3185.0,32.831,36.1112
2024-03-02,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17958.0,Political violence,3185.0,32.831,36.1112
2024-03-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,16852.0,Political violence,3185.0,32.831,36.1112
2024-03-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,1978.0,Political violence,3185.0,32.831,36.1112
2024-03-30,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,12023.0,Political violence,3185.0,32.831,36.1112
2024-04-13,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,1336.0,Political violence,3185.0,32.831,36.1112
2024-04-20,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,30938.0,Political violence,3185.0,32.831,36.1112
2024-04-27,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,1621.0,Political violence,3185.0,32.831,36.1112
2024-05-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17958.0,Political violence,3185.0,32.831,36.1112
2024-05-11,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10052.0,Political violence,3185.0,32.831,36.1112
2024-05-25,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,4,0,33651.0,Political violence,3185.0,32.831,36.1112
2024-07-06,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,56380.0,Political violence,3185.0,32.831,36.1112
2024-07-13,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,6857.0,Political violence,3185.0,32.831,36.1112
2024-08-03,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,23325.0,Political violence,3185.0,32.831,36.1112
2024-08-10,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,18230.0,Political violence,3185.0,32.831,36.1112
2024-08-24,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,4050.0,Political violence,3185.0,32.831,36.1112
2024-08-31,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,19823.0,Political violence,3185.0,32.831,36.1112
2024-09-07,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,13783.0,Political violence,3185.0,32.831,36.1112
2024-09-14,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,348.0,Political violence,3185.0,32.831,36.1112
2024-09-21,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17859.0,Political violence,3185.0,32.831,36.1112
2024-09-28,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,3,0,27273.0,Political violence,3185.0,32.831,36.1112
2024-10-05,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,16874.0,Political violence,3185.0,32.831,36.1112
2024-10-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,8006.0,Political violence,3185.0,32.831,36.1112
2024-11-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10052.0,Political violence,3185.0,32.831,36.1112
2024-11-30,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,138.0,Political violence,3185.0,32.831,36.1112
2024-12-21,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,1126.0,Political violence,3185.0,32.831,36.1112
2025-01-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2120.0,Political violence,3185.0,32.831,36.1112
2025-02-15,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,24202.0,Political violence,3185.0,32.831,36.1112
2025-03-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,8128.0,Political violence,3185.0,32.831,36.1112
2025-03-22,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,861.0,Political violence,3185.0,32.831,36.1112
2025-03-29,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,861.0,Political violence,3185.0,32.831,36.1112
2025-04-26,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,543.0,Political violence,3185.0,32.831,36.1112
2025-06-21,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,10002.0,Political violence,3185.0,32.831,36.1112
2025-08-09,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,3089.0,Political violence,3185.0,32.831,36.1112
2025-08-16,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,4053.0,Political violence,3185.0,32.831,36.1112
2025-08-23,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,4053.0,Political violence,3185.0,32.831,36.1112
2025-09-06,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,607.0,Political violence,3185.0,32.831,36.1112
2025-09-27,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,2805.0,Political violence,3185.0,32.831,36.1112
2025-10-04,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,884.0,Political violence,3185.0,32.831,36.1112
2025-10-25,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,17874.0,Political violence,3185.0,32.831,36.1112
2025-11-01,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,37434.0,Political violence,3185.0,32.831,36.1112
2025-12-06,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,3089.0,Political violence,3185.0,32.831,36.1112
2025-12-13,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,37074.0,Political violence,3185.0,32.831,36.1112
2025-12-20,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,1,0,884.0,Political violence,3185.0,32.831,36.1112
2026-02-14,Middle East,Syria,Dara,Violence against civilians,Abduction/forced disappearance,2,0,,Political violence,3185.0,32.831,36.1112
2016-12-31,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,5275.0,Political violence,3185.0,32.831,36.1112
2017-01-07,Middle East,Syria,Dara,Violence against civilians,Attack,4,6,27978.0,Political violence,3185.0,32.831,36.1112
2017-01-14,Middle East,Syria,Dara,Violence against civilians,Attack,2,3,21791.0,Political violence,3185.0,32.831,36.1112
2017-01-21,Middle East,Syria,Dara,Violence against civilians,Attack,1,0,2345.0,Political violence,3185.0,32.831,36.1112
2017-01-28,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,28686.0,Political violence,3185.0,32.831,36.1112
2017-02-04,Middle East,Syria,Dara,Violence against civilians,Attack,3,3,23381.0,Political violence,3185.0,32.831,36.1112
2017-02-18,Middle East,Syria,Dara,Violence against civilians,Attack,6,127,11897.0,Political violence,3185.0,32.831,36.1112
2017-02-25,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,3673.0,Political violence,3185.0,32.831,36.1112
2017-03-04,Middle East,Syria,Dara,Violence against civilians,Attack,1,2,11334.0,Political violence,3185.0,32.831,36.1112
2017-03-11,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,6231.0,Political violence,3185.0,32.831,36.1112
2017-03-18,Middle East,Syria,Dara,Violence against civilians,Attack,4,13,43961.0,Political violence,3185.0,32.831,36.1112
2017-03-25,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,37317.0,Political violence,3185.0,32.831,36.1112
2017-04-01,Middle East,Syria,Dara,Violence against civilians,Attack,3,3,49772.0,Political violence,3185.0,32.831,36.1112
2017-04-15,Middle East,Syria,Dara,Violence against civilians,Attack,1,0,17460.0,Political violence,3185.0,32.831,36.1112
2017-04-22,Middle East,Syria,Dara,Violence against civilians,Attack,1,0,8178.0,Political violence,3185.0,32.831,36.1112
2017-04-29,Middle East,Syria,Dara,Violence against civilians,Attack,2,11,25317.0,Political violence,3185.0,32.831,36.1112
2017-05-06,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10899.0,Political violence,3185.0,32.831,36.1112
2017-05-13,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,14582.0,Political violence,3185.0,32.831,36.1112
2017-05-27,Middle East,Syria,Dara,Violence against civilians,Attack,8,12,18859.0,Political violence,3185.0,32.831,36.1112
2017-06-03,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10972.0,Political violence,3185.0,32.831,36.1112
2017-06-10,Middle East,Syria,Dara,Violence against civilians,Attack,1,0,8178.0,Political violence,3185.0,32.831,36.1112
2017-06-17,Middle East,Syria,Dara,Violence against civilians,Attack,3,5,21454.0,Political violence,3185.0,32.831,36.1112
2017-07-22,Middle East,Syria,Dara,Violence against civilians,Attack,3,1,29346.0,Political violence,3185.0,32.831,36.1112
2017-09-02,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,32351.0,Political violence,3185.0,32.831,36.1112
2017-09-09,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10972.0,Political violence,3185.0,32.831,36.1112
2017-09-30,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,7081.0,Political violence,3185.0,32.831,36.1112
2017-10-07,Middle East,Syria,Dara,Violence against civilians,Attack,1,2,10972.0,Political violence,3185.0,32.831,36.1112
2017-10-21,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,5432.0,Political violence,3185.0,32.831,36.1112
2017-10-28,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,16614.0,Political violence,3185.0,32.831,36.1112
2017-11-04,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,18367.0,Political violence,3185.0,32.831,36.1112
2017-11-18,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10972.0,Political violence,3185.0,32.831,36.1112
2017-12-02,Middle East,Syria,Dara,Violence against civilians,Attack,4,8,8330.0,Political violence,3185.0,32.831,36.1112
2017-12-09,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,1406.0,Political violence,3185.0,32.831,36.1112
2017-12-16,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,4722.0,Political violence,3185.0,32.831,36.1112
2017-12-23,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,4711.0,Political violence,3185.0,32.831,36.1112
2017-12-30,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10899.0,Political violence,3185.0,32.831,36.1112
2018-01-06,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,11246.0,Political violence,3185.0,32.831,36.1112
2018-01-13,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10950.0,Political violence,3185.0,32.831,36.1112
2018-01-27,Middle East,Syria,Dara,Violence against civilians,Attack,2,6,10950.0,Political violence,3185.0,32.831,36.1112
2018-02-03,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,706.0,Political violence,3185.0,32.831,36.1112
2018-02-10,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,15859.0,Political violence,3185.0,32.831,36.1112
2018-02-17,Middle East,Syria,Dara,Violence against civilians,Attack,2,3,15055.0,Political violence,3185.0,32.831,36.1112
2018-02-24,Middle East,Syria,Dara,Violence against civilians,Attack,4,12,32224.0,Political violence,3185.0,32.831,36.1112
2018-03-10,Middle East,Syria,Dara,Violence against civilians,Attack,2,1,20532.0,Political violence,3185.0,32.831,36.1112
2018-03-24,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,6340.0,Political violence,3185.0,32.831,36.1112
2018-03-31,Middle East,Syria,Dara,Violence against civilians,Attack,6,5,24494.0,Political violence,3185.0,32.831,36.1112
2018-04-07,Middle East,Syria,Dara,Violence against civilians,Attack,5,4,19584.0,Political violence,3185.0,32.831,36.1112
2018-04-14,Middle East,Syria,Dara,Violence against civilians,Attack,1,2,2189.0,Political violence,3185.0,32.831,36.1112
2018-04-21,Middle East,Syria,Dara,Violence against civilians,Attack,3,3,34166.0,Political violence,3185.0,32.831,36.1112
2018-04-28,Middle East,Syria,Dara,Violence against civilians,Attack,2,0,2695.0,Political violence,3185.0,32.831,36.1112
2018-05-12,Middle East,Syria,Dara,Violence against civilians,Attack,3,3,33108.0,Political violence,3185.0,32.831,36.1112
2018-05-19,Middle East,Syria,Dara,Violence against civilians,Attack,3,2,95463.0,Political violence,3185.0,32.831,36.1112
2018-05-26,Middle East,Syria,Dara,Violence against civilians,Attack,7,15,131860.0,Political violence,3185.0,32.831,36.1112
2018-06-02,Middle East,Syria,Dara,Violence against civilians,Attack,3,3,24469.0,Political violence,3185.0,32.831,36.1112
2018-06-09,Middle East,Syria,Dara,Violence against civilians,Attack,2,2,16247.0,Political violence,3185.0,32.831,36.1112
2018-06-16,Middle East,Syria,Dara,Violence against civilians,Attack,1,23,69114.0,Political violence,3185.0,32.831,36.1112
2018-06-23,Middle East,Syria,Dara,Violence against civilians,Attack,1,1,10849.0,Political violence,3185.0,32.831,36.1112
